Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
-1.483209105,0.383226712,-1.612283674,1.428344379,1.639436816,1.157532707,777,1
1.107300303,-0.928860719,-2.560370531,2.852874359,-0.96894183,-0.608932501,878,0
0.594158538,-0.134960924,-2.031985824,3.026534036,-1.622932814,-0.754999081,2247,1
-1.256666174,-3.536869475,3.529836966,0.325472589,0.84767732,1.88114006,518,1
1.45753581,-1.088101774,-0.718263091,-2.046922887,2.717241606,-0.235077531,2755,1
-0.562616761,-1.591100181,0.947333151,-0.583821657,0.555165194,2.377404506,1421,1
-0.320493374,-1.188782253,-0.23538073,2.217147282,-1.183967144,-1.254941382,1124,0
-2.72714668,-0.44895901,-0.198944468,0.39950337,2.692264477,0.666869346,2484,0
-1.006591786,-0.906543371,-3.341985998,-0.521832649,3.32773848,4.398892867,1511,0
-1.06419107,0.055564833,-0.860756943,1.717759311,-3.339802012,0.907996772,3214,0
3.660747197,-4.135668229,-3.245701027,0.392139813,3.648021363,0.770487365,1268,1
1.368457614,-3.336679459,-2.614885968,3.099659404,0.207258966,-0.441296764,257,1
2.047870408,-4.873519219,1.144983168,0.503413492,3.855533162,-1.613822988,3725,1
-3.051751378,-2.011781356,-1.162722107,1.666779907,-0.951236535,2.959817391,2607,0
-3.09594744,-1.789665222,3.199965816,0.622973395,2.391803533,-0.026330414,827,1
3.299296698,-1.794590398,-4.918974016,-1.070932396,2.360581263,0.54473792,469,0
-1.291458924,-1.672009269,-0.746471019,2.846835147,-2.52227973,2.225132838,149,0
0.538071195,-2.58376704,-0.373150523,2.60791603,1.744845562,2.851639173,1037,1
-0.427541853,-0.310592109,-0.842202093,0.049583236,-1.484094473,0.238909459,752,0
0.763598426,-1.429125238,-0.340216503,1.658917029,-1.251979348,1.424636916,2588,0
1.411866768,-0.131127739,-4.547112874,3.194631624,-1.435088988,1.042234156,2009,1
3.375176944,0.866270381,-2.624965547,0.913562619,-2.329670952,1.996365555,2392,1
-1.234220685,-0.242813913,0.089991623,1.525911722,0.81410579,0.186101676,1545,1
-0.840498017,-2.306951472,0.067696768,1.943917517,-0.464823853,0.895223225,942,0
1.574285217,0.745976125,-0.571434913,0.050196237,3.499596118,-1.843712986,1990,0
2.473157541,-4.475833681,-1.002368477,2.577348815,4.986027543,-1.950930029,2892,1
-0.953475721,0.61583338,-3.584262169,1.189656118,-1.12943968,0.338341881,1035,0
-0.093939404,0.13987119,0.645932492,-0.35896274,-0.525481522,1.858333496,2720,1
-0.500907293,-1.515588341,0.518894693,-0.747127786,2.03251822,-2.220710772,2363,1
-0.585695101,-0.9056982,1.232224513,-0.199455764,3.480448859,-2.88333219,3815,1
-0.808597416,-2.067359276,-1.937311274,1.458267589,-1.087282075,-0.425100176,2318,1
-3.381068968,-2.62175816,3.187340205,2.043881444,3.062442644,-0.363865852,2390,1
1.457466741,-0.466283976,-2.339907598,1.003581518,-1.391224328,-0.64749794,1119,0
-2.125665712,-0.376316972,2.956503243,1.233274673,0.485446957,-0.059427793,2951,1
0.87236632,0.173314327,-0.190435941,0.138100662,2.872311058,-1.75739624,3261,1
-0.074265153,-0.922034021,0.988268239,-0.238596542,1.743087552,-2.188165104,2333,0
0.919370768,-3.102986782,-0.153153248,2.541856654,0.752275592,-1.918296603,2257,1
-2.513610772,-0.508219391,-0.231116584,-1.943160135,0.666356615,-1.936065241,990,1
-3.491090174,-2.459008699,1.466740537,-0.035262957,1.840056006,2.458185205,1651,0
-1.378677838,-0.342359065,0.705051831,1.376642573,-1.690191601,-1.386841715,2683,0
0.888573941,-2.706129366,0.874330097,0.77414859,1.571062399,-1.589267789,3764,1
2.405653269,-1.587522593,-3.348739086,2.978996673,-4.688477534,4.615175061,1976,0
-1.125288337,-1.845454,0.548017726,-2.162441384,4.830884086,-2.314961022,3282,1
-1.352830351,-1.775617733,2.741242267,-0.892613683,0.286592561,1.352466007,343,1
1.693653501,-3.454192024,-3.327472584,-0.352645073,3.311763466,2.565219068,3082,0
-0.699261344,-1.259739331,3.069935087,-2.222392583,0.453898824,1.664953492,1070,1
-2.222192932,0.251996152,-1.296072559,0.039530485,-2.122166717,2.181627433,2497,0
-0.294542983,1.568022196,-0.080591583,-0.58258044,0.690705791,-1.804404903,137,1
0.770097512,-2.382820746,-3.306897649,0.374404121,1.982700619,1.93360275,3546,0
-0.701007452,-0.566161812,-0.642784228,1.222705831,1.115984833,-0.382661797,2658,0
1.131626749,0.920815316,-4.106681702,2.093650728,-1.951435579,0.943218738,616,0
2.507582407,-3.544390441,2.909640954,3.740228068,-4.433225912,-3.998858143,663,0
1.305605876,-1.204641425,0.288752743,0.806546347,-0.406499813,-1.020094813,2990,1
0.783392908,-0.782197492,-0.177542644,1.217637139,-1.441139571,-0.454873235,1384,0
-0.906896331,-0.047773852,0.269011332,1.707326055,0.09500717,0.528756689,2138,1
0.941631702,-2.835137617,-1.484719333,2.567411254,-2.487890315,-1.269092799,1748,0
2.193167517,0.430661498,-2.222036172,1.621239054,-0.577165711,0.352711321,2393,1
3.710401867,-3.067326329,-3.067985635,1.92886455,1.906900786,1.027754946,2921,1
1.562080802,1.873431333,-1.588408555,1.349167216,-1.116332123,-0.399389997,2281,1
-0.588101844,-0.910437684,-0.450408815,1.42368466,0.787306221,0.022528706,3117,0
-0.933820314,0.145142898,-3.419538341,-1.523718813,0.277347978,4.781141877,228,0
-1.60220322,-2.234048307,-1.445256726,1.421623644,-0.559610859,2.006623105,3470,0
0.037374976,1.389835944,-0.244111061,1.486668936,-2.871368047,-1.437053498,271,1
-0.260982421,-1.678096148,-1.70758801,1.779167319,0.902480961,1.692855105,2894,0
0.485271459,-0.009211074,-4.028832673,0.804454728,1.069991142,4.018541156,2380,0
-3.565937398,-2.870644912,0.869659705,1.109261096,4.234035096,3.144795231,3916,0
-3.288756166,0.065990303,1.196369196,2.313421976,-1.005347824,0.227669365,3472,0
0.558270558,-4.287580027,3.234078506,1.713390894,1.851739704,0.900321083,1013,1
-2.775878946,-0.680913711,0.727235593,0.28170529,2.6504278,0.094429883,3630,0
-3.163118966,-0.12330382,-0.20261736,2.206348183,-1.494392356,3.44735858,1985,0
-1.278617911,-1.91366762,1.640518135,1.512861527,-0.644016073,1.823376317,5,1
-2.636867607,0.711025726,0.577419411,1.519662133,2.25102699,-1.054412134,1074,1
-1.009286586,0.485185059,-1.496391364,1.85512666,2.363582623,0.615000834,1233,1
-0.588400955,-0.861715325,2.351375803,2.296408007,0.633615222,0.594139957,98,1
-0.351184406,-1.940615905,0.730089876,0.837834661,-0.537396835,2.734557997,2074,1
-1.146688726,-1.546559079,-0.357794753,1.432670682,1.722944582,0.152415396,3438,0
-4.298454392,0.808509155,1.972696432,0.741376932,1.067130864,-0.926395059,1279,1
1.30070502,-3.782508357,-2.517297769,-0.473818592,2.07225142,0.249530968,1288,1
-2.851894665,-0.610942816,-1.19440612,1.177966633,-0.273821289,1.491300794,832,0
-2.737078563,-2.429581351,4.120719586,0.617622993,0.595397404,0.460919112,699,1
-0.466922125,0.853342475,-3.116447972,-0.059156058,-2.264304919,3.829823256,113,1
-2.377711404,0.231442538,-1.389539701,-0.690197302,0.903693653,2.408731363,627,0
-1.247655217,-1.980221982,2.402870961,1.330672585,0.606992546,0.822809913,3448,1
0.905833762,-0.751363706,-3.485991924,0.997933312,-1.824294131,4.787430275,1974,0
-1.389875437,-0.534275313,0.251202403,0.792015711,1.065488839,0.519635062,376,0
-3.561546689,-1.350700443,2.520922891,2.384896118,-0.643283894,-0.115916744,2867,0
-1.538623627,0.194289997,-0.925396631,1.119382152,-0.678275352,1.809142627,2773,0
-2.688513327,-0.069366586,0.120966831,2.607860708,-3.383996159,2.086026546,1822,0
-0.656901337,-1.2383476,1.036869932,2.136844434,2.919869997,0.690906823,1464,1
-3.572582619,1.059641894,1.46963149,-1.684308558,1.326312304,0.308534957,1357,1
0.264645476,-2.387416378,0.747919219,3.268404667,3.200952534,0.241229025,222,1
-1.531814342,-2.755601163,1.131343119,0.089504718,-0.331715969,-0.873519876,3937,0
-0.228743136,-3.57368297,0.838211794,2.552136107,2.397737676,1.490477915,1750,1
-1.507007906,-0.37218244,-4.486023577,0.048306142,-1.10981054,4.961810904,303,0
-1.94241768,-2.252908158,2.652565522,1.338927362,0.105913933,1.463175231,2964,1
1.196033372,-1.921522242,2.432934226,0.2927131,0.519451632,1.312729945,1051,1
-3.939220788,-0.703665486,3.132508504,2.00103787,3.255782592,-1.50618096,2271,1
1.279257081,0.126719099,-0.986086673,1.055574691,0.124431158,-1.097568699,490,0
0.536039194,-2.901427756,-0.649095399,0.676679109,-0.099345356,-0.94110431,348,1
-1.399738117,-1.169862153,-0.514639403,2.554174288,2.455876215,0.409372142,2244,1
-2.793437528,-0.011650279,0.807352443,-1.531250881,1.526730999,0.968054221,1614,1
-2.585615654,-0.045807165,0.870952196,-0.136892704,-0.037032279,1.07186425,2989,1
1.074947183,0.664999276,-0.426341675,1.317769593,3.456734515,-2.589148068,3202,1
-3.449440829,1.679028344,0.084188758,1.709304557,3.5768937,-2.207233715,1379,1
-0.726807449,0.232626823,-0.147578668,-2.58448605,0.740857708,-0.476960644,2930,1
-3.253899238,1.376306082,0.35554823,-0.634737708,0.846777798,-0.441784939,820,1
-1.283345178,-0.186850919,0.400307489,2.201901973,1.157646411,0.173307861,2460,1
2.415619502,-0.996883024,-3.575635885,-0.327394135,4.083034742,0.964864831,253,0
-1.111047637,-0.951366149,-1.147093478,0.241393722,-0.755812722,0.286725408,1607,0
0.430265328,2.58051832,0.46936441,0.938059721,1.339322289,-2.722897099,3518,1
0.448403045,-1.394092223,1.270388798,0.874447696,1.730055305,-2.757573044,3127,1
-0.089021588,0.664595344,-1.784197176,0.744092625,1.098127041,1.647644653,1806,0
-3.65522619,0.5573377,-0.326562959,2.16042424,5.027975868,-1.980610936,1324,1
-1.774167011,-0.216195261,0.410931445,0.75748738,1.044850256,-0.930623076,3332,0
-1.912067865,-1.205841571,-3.647439534,1.101008689,-2.655179595,2.269522573,1413,0
-0.288879112,-0.77934068,1.013417541,1.220570092,1.674267687,-0.871922368,2026,0
-0.509274511,-1.61525381,1.423952057,1.600770555,0.676752984,0.98174377,2705,1
1.464741786,-3.362115856,-2.567966481,2.725426869,1.962865932,-0.537778369,3145,1
0.113910605,-4.077218074,1.572995243,0.961492299,-1.384921189,0.4959419,1659,0
1.636526645,-0.331392898,-5.286588447,0.624402136,2.179352822,2.365220567,978,0
-0.57575845,-4.425986303,-0.261717525,-1.557399872,5.079227105,-1.727586272,2998,1
0.476744887,-2.931690827,-0.319191238,0.730416528,-2.869795993,-0.001725056,1715,0
-2.253727547,-0.356549007,-2.4004501,1.671237171,1.08206531,1.409127744,1217,0
-1.557786409,-1.471138953,-1.669224586,0.306207078,2.125749174,3.335779504,505,0
0.153654355,-1.163029706,-2.760125125,0.982071112,1.725525876,2.387508499,2164,0
1.164775257,-2.340639029,-0.490882946,2.896870727,0.86353698,2.694133866,167,1
1.581219652,-1.938300594,0.709167053,0.961856589,-0.913408452,3.316931419,2592,1
3.733160751,-2.630307377,1.514313925,1.711900122,-1.678539879,-1.706189996,411,0
2.316230888,-3.853371915,-1.18844711,3.765607259,0.940405563,-1.025423502,3463,1
-0.079988616,-1.121805073,-2.112415432,3.120869418,-2.889311123,3.30488941,1028,0
-3.523589685,0.494272579,-0.275020086,0.046170188,-3.122809512,-2.132912321,1148,1
-1.783655783,-2.933478072,0.276863915,0.284644285,2.387229867,1.772527081,2791,0
3.026625103,-0.767462689,-3.016153344,-0.285969415,1.866202582,1.471523116,2297,1
-1.571191214,1.181532348,0.985552829,-0.248954062,-0.558787768,0.147129238,353,1
-4.805460859,2.313634942,0.755489388,-0.768511423,1.505760167,-1.124245389,1505,1
3.152564811,0.673119713,-1.704854083,4.512371253,1.350953434,-1.022986756,3940,1
1.105708864,-0.943267829,0.131487082,-2.08107586,2.093367908,-0.651310582,2783,1
0.236506868,-2.098851225,-3.94379567,2.188713745,-0.836872429,1.278689698,1761,0
-0.620329645,-0.482662727,0.334240027,1.043739421,1.266541038,0.698872155,1445,1
-0.568806198,-1.893882091,1.450927843,0.545213048,-3.622027834,-0.952009867,972,0
1.570026332,-0.910843361,-3.69611909,2.353818029,-1.276926366,1.016101258,2222,1
1.525991681,-2.208141852,-1.03105051,2.534585514,-1.322705161,-0.569179191,1191,0
-0.519382426,-2.409052242,-1.399647855,1.389051938,2.12126937,-1.978343912,71,1
-3.360436166,-0.453961255,0.98522796,-1.760200315,0.093801121,1.954173736,1174,0
-0.661029353,-2.028037794,-1.003876658,0.095921124,1.110528648,1.144246252,3240,0
-3.869670838,0.548425831,-2.411873823,-0.3381157,1.52193191,2.496692233,1504,0
-2.14046881,-1.472739328,-0.545664344,1.372053319,0.662564224,1.266806589,3816,0
-2.493141863,-2.4383657,0.709133346,0.462362112,-0.888791201,0.528669242,1764,0
-1.898389482,-3.682617391,4.521893999,1.289006287,2.630410581,0.242000892,241,1
-0.86900602,1.48972086,-3.339623642,0.887945523,-1.321160127,2.647405534,3405,0
-1.251408171,-0.043487362,0.590500098,0.887160182,1.368709935,-0.614642651,754,0
-2.221113828,-3.085519871,-0.737283073,-0.931100276,-0.906036979,2.929602279,1888,0
0.235550495,-0.743987656,-2.23897547,1.929705461,-1.331811846,0.934118092,231,0
0.302576134,-2.011766605,1.900143092,0.53308974,1.703285297,1.261360049,352,0
-1.770374991,-2.619782722,2.710192633,0.43307871,2.980502899,1.307302676,1726,1
-0.792811525,1.365261448,-1.139326284,1.44881012,-0.494653115,0.758329102,3400,0
-2.618685883,1.933378029,-0.681005397,2.04693777,2.018627533,-1.169149912,1524,1
-0.48595147,-3.295631013,3.069043741,1.283813801,0.287897137,1.821316404,2197,1
1.335718605,0.72821767,-2.595384659,1.423958085,-0.038447614,-0.617970996,234,0
1.847878345,0.469678201,-0.994127985,-1.029463529,4.308332069,-2.857492446,3174,0
-1.367102458,1.253191696,2.69961954,0.151699678,1.042048576,0.371808634,3743,0
-1.621702992,2.119195275,-1.657404139,0.817748042,-0.984821766,0.230291598,2993,0
-1.231072429,0.549602197,-0.915629035,0.555966625,-0.316263574,0.552082983,871,0
0.05874291,-3.289808544,3.872647603,1.194497978,1.270256103,1.176354914,640,1
-0.007440284,-2.044055725,-3.74941026,1.002636329,-2.526519517,2.465675722,1486,0
0.665185203,1.028354738,-1.281157846,2.603482852,-0.143778961,0.733716203,2744,1
2.255393682,-3.51953343,-2.498390014,0.688477709,0.966496856,0.36329525,1319,1
-1.037962063,-0.10822242,0.629296936,1.424793849,0.333889246,-1.374907117,2192,0
-0.769126954,-2.158429909,1.902392292,1.127191179,-0.201490141,1.91293074,54,1
-1.095300081,-0.689905071,0.079552523,0.421389288,-0.711749599,-1.994697311,125,1
-2.023427392,-1.661363351,2.592763979,0.70153623,0.78740983,0.931920812,2234,1
0.131873694,-0.768468854,-4.736098336,-1.744694683,3.886771304,2.009640917,2088,0
-0.396577114,-1.999882587,-1.20753401,0.483109256,0.057674238,1.387186382,81,0
0.876894343,-0.900903692,0.373229025,1.062839806,-3.230269148,-1.771602296,443,0
-2.295813559,-2.917692527,-1.058796127,0.617371758,-1.959403046,2.531233516,1700,0
-1.811287862,-1.204246673,1.453347164,1.445390945,0.424619294,0.412867495,2737,1
-2.466353157,-1.85198635,2.662714892,1.892491621,1.069393056,0.290928139,308,1
-0.198221898,-0.496620367,0.351846971,0.058835702,1.803724472,0.368058992,1928,1
1.109550502,-2.790130715,-0.32244415,1.797326115,-4.667150083,-0.25245425,828,0
-2.859172833,0.126924531,2.575793523,1.555869911,0.820581706,0.076740622,2087,1
1.637304029,-1.26337978,-2.504234279,2.175048438,-1.618213406,0.743970264,748,0
1.223932556,-1.578319,-2.496060409,1.978215753,-0.999783719,1.465061575,1061,0
-0.729853803,-0.512728565,-2.418846931,3.087692605,-0.29605865,-1.760261092,2032,1
-4.886504935,-0.358219124,1.171250569,-1.406304704,0.790601197,0.559697616,1375,1
-2.049528736,-1.268742529,2.49869252,-0.078154233,-0.060279761,1.825778221,3191,1
-3.309268609,-0.714364083,-0.953209741,-1.555607706,-1.432569434,1.389565971,1735,0
1.730568367,-2.407754753,-0.497006285,-1.807876891,0.962064996,0.636254986,2915,1
-2.647026678,0.091678176,-2.891848862,-0.583634463,-0.911458575,3.693075778,489,0
-1.899577847,-1.093154953,-3.180823606,0.771270441,-1.916282337,1.975060742,1433,0
-1.834045786,0.85207234,-2.358210348,0.657595856,-1.532116578,1.983561342,2564,0
-0.000752023,-3.554890292,-1.110145172,2.093299951,-1.968881706,0.401407765,1813,0
-2.649470223,-2.985518495,3.760676514,-0.083911497,1.78951681,0.359650005,1795,1
1.835205542,2.634609788,-2.240741471,1.252773683,0.553616308,0.015986593,3738,1
-0.599056927,2.046434357,-2.87766244,0.505388937,0.228995821,1.890558671,3350,0
-1.545791361,-2.289821041,0.214996787,2.274042131,-2.369316723,-0.110317447,1064,0
-1.888943699,-1.483683043,2.042191419,-1.903498708,-0.653684695,3.429615947,1008,1
-2.425937082,0.545866744,0.566560572,-1.149181545,1.228715001,-0.207189661,1885,1
-1.670721247,0.251100055,0.771103177,1.526792313,1.648838014,0.696441213,838,1
-1.473450946,-0.117986532,-4.148934165,2.171342301,-0.870415439,3.486062543,2384,0
-0.920415592,0.822876415,-0.637388279,0.784929119,2.515817562,-0.806609826,1831,1
0.025323798,-0.774397273,-4.819656618,1.129533855,-3.017921521,2.716157467,733,0
0.544928791,-2.950038214,-1.560640284,0.391411712,1.89848019,3.018338969,1710,0
-0.736511346,-1.46560181,0.210433706,-0.156904598,0.514415818,-1.754274319,2448,1
-1.716625199,-1.228013068,-0.8723251,0.931502037,-2.082361597,0.002732702,1432,0
-3.639183136,-0.338087466,0.33654657,-0.691196009,1.007092104,4.55223592,2763,0
-0.999039073,-1.540049412,2.157181236,1.558691565,0.678530472,0.748516402,962,1
-0.090270944,-1.726818821,1.353851057,0.264375161,2.006328749,1.038351489,1789,1
-1.11416808,-0.782227158,-1.015545793,3.868902504,-0.455818388,-1.200251191,588,0
-0.694671654,-1.573373246,-2.501968221,2.817212839,-3.079667471,2.544749362,2352,0
-0.496455727,-0.748864383,0.824484529,0.112490599,-0.536664849,1.827994377,651,1
-1.225928445,-1.242701574,-1.206389193,2.787051948,1.796350659,-2.925687592,2641,1
-0.322462195,-2.575139879,0.329670845,0.311691902,-1.843513963,0.237368419,1606,0
-1.804617728,-2.012472882,-2.070452517,0.094962469,4.649714343,1.990744178,3920,0
1.139748835,0.166730617,-2.011508254,2.452914,-2.625881517,-0.249664187,1284,0
1.208430101,-4.525804563,3.42247298,0.756226477,0.50964242,2.841901376,461,1
-2.900552504,-2.392043352,4.162221352,0.97391202,1.28531825,0.319056379,2048,1
-0.677032124,-2.808800817,3.88679959,2.564403888,3.020892076,0.313849067,2266,1
-4.380522956,0.809744386,0.866777904,-0.296215228,1.277305245,-0.535528334,816,1
-2.649304596,-0.212368538,2.472781113,-1.887866252,-1.406507805,2.439665618,2909,0
0.324868846,-0.92089963,-1.861310293,2.15072995,0.402145123,0.015447993,963,0
-1.558177786,-1.172793678,0.194824604,-0.164852052,-0.839426246,1.011010427,1133,0
-2.260565556,-0.598817666,2.605248562,1.534068608,1.355840848,-3.367617094,3995,0
-1.489039304,-0.448912855,-2.558605577,1.00778504,0.556596724,2.005437901,987,0
-0.792714002,-0.229621419,-3.055723052,1.945335333,-0.509488018,2.215651848,2078,0
-1.870055746,0.488218275,2.420147264,-2.465425969,0.32437699,1.300471525,1335,1
0.112633012,-1.004231467,-0.924331017,3.033640552,0.189144141,1.914676724,2583,1
2.617564252,0.081924184,-0.364518069,1.387658087,0.909087535,-0.704888323,3369,1
1.027470747,-1.01201852,-0.246328767,2.046916339,-2.115655588,-0.037873136,2761,0
0.292053647,-2.83944957,0.334109459,1.396526631,-0.439524526,-0.26325533,1684,0
-1.477334939,0.59828092,-3.958936412,1.108406414,-2.308383452,1.971056762,2115,0
0.899359303,-1.96029597,-0.961782158,1.970223805,0.607312971,3.057713437,2794,1
-1.150426728,-0.459379092,0.634940734,0.776135455,1.55747963,0.489847356,1349,1
-1.288116458,-2.044986299,-1.57236597,2.047004622,0.50247014,1.19218136,1605,0
-0.142938459,-0.481338315,-2.28601509,1.400622035,0.147894118,-1.129558548,1425,1
-0.601344922,0.652419419,-0.924715005,1.870702994,-0.862522623,0.858215897,3343,0
-1.500364656,-2.547763152,-0.821351497,0.771691541,-1.203177526,1.068332559,1768,0
2.313424663,-1.963352972,-1.548023171,-0.031263658,-1.463958695,4.328298465,634,1
3.726244829,-1.358237337,-0.487663997,2.826486791,1.795483085,-0.903646552,3884,1
2.884909614,0.034586877,-0.305572548,1.462097321,-2.298880373,-0.933146302,3183,0
0.155710034,-1.449870396,-3.619583428,-0.488881607,3.142917445,2.725126311,2137,0
1.652673127,-4.980836026,0.873583607,4.479749518,-1.877823339,-2.154690413,1821,0
-1.865761716,1.057888502,-0.485027752,-0.063377955,-1.78388516,2.255705213,118,1
1.472628167,-0.533480491,-4.399630162,2.291794636,0.149331683,0.556242287,653,1
0.094281584,1.041114399,-0.610460957,1.28456932,1.107153344,-2.003501488,3635,0
1.136051035,-0.295270112,-1.619187353,1.987419922,0.019736322,-0.840226087,3507,0
-0.144185984,0.620742875,-1.931273523,3.209633746,0.42710461,1.093505833,3362,0
0.76350284,-2.339085863,1.641531318,0.879753103,-1.780681789,0.666351205,2102,0
-0.823277336,1.277006271,-0.501902601,-0.763764362,0.315998164,-1.185310585,3355,1
-0.440814997,-0.045822824,-1.638420507,1.061085169,-0.504020469,0.851915162,104,0
0.602283588,-2.205630506,-0.261152989,1.954799684,3.788698364,-2.59096555,3641,1
-1.586743341,-2.823856603,3.472991638,1.762574713,0.683963385,0.427569634,1401,1
0.782667317,-1.865944317,-0.643715575,1.095487435,1.03693603,2.835644816,920,1
1.837040772,-1.358521162,-1.228704369,2.756600486,-0.909358344,0.2839664,2322,0
0.586694575,-1.333885902,-0.292023479,1.13649496,-1.937563778,-0.40091978,684,0
0.155221377,-0.735737747,-1.377105771,3.192885018,-2.946156176,-1.046913021,475,1
-2.476002145,-0.452070324,0.931480519,1.458111612,0.692759378,0.409611271,2195,1
-2.802672809,-1.628473884,-3.316330691,1.044711193,0.063320365,4.655383423,1109,0
0.530865366,-0.814332096,0.016463139,1.480458148,2.033640551,-2.741933597,430,1
-1.218792953,0.556167654,1.294596592,1.164562488,0.661530477,-0.801403196,2645,0
0.42978354,-1.903909733,-1.474212804,1.097044519,-2.203614036,0.726146407,1144,0
-0.062090213,-0.213946902,-0.242225762,2.850387081,1.908284984,0.217773856,203,1
1.931473554,-0.322816607,-2.582809534,0.634081671,0.813084086,0.786990756,1769,0
1.716020704,-3.910784154,-2.83585439,1.298777726,0.993305361,0.547551833,2144,1
-0.877526715,-0.403724649,0.783132125,0.903129897,-0.130447559,0.359689875,2332,0
1.815654354,-1.400693764,-1.194499318,1.699903,0.876602364,-0.030886264,2385,0
-0.047806543,1.481495384,-1.241820016,1.153462777,0.707333259,0.402332005,1588,0
4.462673691,-1.13273302,0.826322493,-2.59824637,5.461806557,0.313965906,3988,1
2.069823748,-1.987112469,-2.658363796,2.204464118,0.340968413,0.276198288,2704,1
-4.389032417,-2.012014025,0.416052283,1.155302186,0.845483421,1.777485812,3983,0
4.305849179,-3.431048364,-2.630272319,3.62169029,1.385819172,3.792586559,2055,1
-0.768129713,-2.104779279,-0.490160386,2.695262197,1.602198559,1.898814361,1003,1
-1.042922746,-0.708490352,-0.157402388,0.950915787,1.027566496,0.461387136,797,0
-0.902666687,-4.034102198,2.158641804,1.725307725,-0.160970254,-1.02650725,1915,0
-2.567027949,-0.538892111,2.661353251,0.434470196,0.048949287,-0.023129717,482,1
2.203787367,-0.447803183,-1.234655097,1.646954969,1.229152433,-0.413445163,3423,1
-0.453424898,-2.180554267,-2.410615452,-0.568177228,1.58344561,1.72514781,3685,0
1.587379525,-0.449550631,1.154522763,0.349009448,0.417567442,-1.400332754,3490,1
-0.665620915,-2.231718194,1.319768985,0.581922393,-1.235713678,0.633911223,848,0
-0.129502399,-4.690070641,1.126250345,3.03602191,2.295715138,2.492054051,377,1
-3.920566819,-0.313419166,-2.418484332,-1.320245912,-0.681633858,3.743094827,1438,0
-3.082671194,-1.780316882,0.474989059,2.032588558,1.006848246,1.328555133,3874,0
0.750814186,1.246413162,0.790365512,-2.375099162,0.404926201,-0.433943964,3831,1
-0.390173063,1.904167267,-1.118364299,1.558759764,-1.58278882,-1.294414713,3032,1
-0.908678227,-3.348000698,4.132449972,-1.191939094,2.331181898,0.994385693,1508,1
-1.222465825,-1.390363637,-0.848536828,2.346494485,1.522259618,-2.98614991,2282,1
2.808188683,-1.000027757,-1.398065291,0.684466748,2.944581007,-0.606885097,3023,1
-0.503316995,-0.704216886,-3.883713649,0.628402893,2.458651035,3.698133576,320,0
-2.447816326,0.824679098,0.143270373,1.478978273,1.810475947,-0.340230463,2472,1
1.341187327,-0.351865294,-0.910001468,3.59061853,0.938523436,0.09384146,310,1
-1.310657812,-1.210850946,-0.789613398,1.720657274,0.214007605,3.557588395,1698,0
0.905023916,-0.614958583,-0.252101135,0.612676885,2.457078051,0.052657308,1526,0
-3.309756268,-0.119803874,-3.03695312,0.56283121,-1.226005544,1.858117339,1313,0
1.657435643,1.923801596,1.447565855,2.069748375,1.714583111,-2.896040028,3924,1
-1.44837283,-0.472324969,-0.28450227,1.47149743,2.708222184,1.332536663,2461,0
0.705151025,-0.975941243,-0.317426701,0.229511689,-0.792009283,-0.686751105,2667,1
3.968753217,-1.730660517,-5.193295838,1.30957223,1.044069542,2.239637976,645,0
-2.890416748,-2.458837644,-1.909801503,1.449790235,0.329820133,4.568928461,263,0
-0.891097343,-1.405426104,-0.348578398,1.563817505,-0.487976794,1.124207279,277,0
0.525331564,-4.48793224,0.867200867,1.227252549,-2.108394016,1.470957892,1585,0
0.794249191,-0.050024249,-1.145347533,2.031164911,-0.066799224,-0.681423567,1986,0
1.867104765,0.036132936,-0.016261292,-0.134033853,3.790914295,-1.49410829,3728,1
-0.939374182,0.360852891,-0.892405419,-0.282832832,0.700530373,0.787688514,1810,1
-4.780676626,2.519171413,-3.199009274,0.0497139,-1.396157619,0.646605119,423,0
-0.041564638,-2.53011382,-1.487798006,1.27552067,-1.191593687,3.037346004,906,0
-2.18697369,0.679478079,-0.83236244,-0.299714631,-0.447194461,2.10493896,2603,0
-0.334986066,-1.667267722,-0.10478713,2.107930477,-3.644782882,0.045081901,2114,0
-0.651106447,-3.111428715,-2.324016517,1.857068791,-1.278932919,2.301824124,3056,0
-1.141674539,-0.795050543,-0.041325635,0.738604119,-1.396352229,0.458395341,502,0
-2.162204213,-0.177489528,-2.536287216,0.730679333,0.216158022,2.556700744,527,0
-1.629615639,-0.294618623,-3.063811323,0.510197035,0.022928962,3.972976217,2209,0
1.230079928,-2.136526255,-1.644883753,1.701972126,-1.116911404,1.121949359,486,0
-2.436002313,0.084055928,0.222926103,1.398836725,-1.796494906,-2.587192294,2248,1
0.911789148,-0.15565199,-0.457495966,2.382532318,-0.870300692,-1.313018732,3498,1
0.620445662,-0.008587452,-2.158843757,1.91504063,-1.280245897,-0.342763465,1999,1
-2.250172219,0.851410805,-0.384605964,-0.517092054,-2.969104902,1.242169702,2838,0
-2.515845863,0.556791587,-0.256970316,1.133642485,1.241172767,0.291943506,275,1
0.103847581,2.430741335,-0.228727566,1.31563728,0.465298597,-2.762087148,359,1
-0.514957132,0.034977924,-0.459915958,1.291525221,0.454003509,1.536034767,528,1
-0.278953799,-0.563608436,1.888951231,1.177150821,-0.131230444,1.213522064,440,1
